SiduriMakorPitzul,MbNifkadGalKodem,Siduri,wave,s_seker,MishkalMb,sumHPensiaShnatit,sumHHishShnatit,sumHGemelShnatit,sumHMilgaShnatit,sumHHulShnatit,sumHAnashimShnatit,HRibitShnatit,HHashkaotShnatit,HDividendShnatit,HSchirutShnatit,HEsekShnatit,SachNefashot,Nefashot0_17,Nefashot18up,Men18up,Women18up,m_SetachMigrashBayitprati,ShuviDira,ShanaRechishaK1,ChodeshRechishaK1,ChodeshRechishaB1,m_DmeSchirutChodeshi,MatbeaKnuya1,MatbeaBniya1,MatbeaAlutBniya1,AimMekura1,AlutBniya1,BaayaBiluy1,BaayaChinuch1,BaayaChoshech1,BaayaHaznacha1,BaayaKvish1,BaayaMatos1,BaayaMifal1,BaayaRakevet1,BaayaRech1,BaayaZevel1,BaayaZihum1,ChanayaPratit1,ChederAronot1,ChisachonAtid1,ChisachonHayom1,DiraMedurag1,GinaPratit1,GodelGinaPratit1,HagdalatDira1,HasakaPratit1,K_MispHadarim1,K_MispHadarimMegurim1,KamaGinaPratit1,KamaKivun1,KamaMirpeset1,KamaSherutim1,Kivun1,Maaliyot1,MachsanBetochD1,MachsanMiD1,MazavKAtid1,MazavKAvar1,MechirBniya1,MechirKnuya1,MekorSetach1,MirpesetChitzonit1,MirpesetSherut1,MispDirotBinyan1,MispKomotBinyan1,Mocher1,MspDirotBeKomatMegurim1,NofAntena1,NofGag1,NofKvish1,NofKvishPnimi1,NofRakevet1,NofSetachPatuch1,NofSetachYarok1,NofYam1,OfenBaalut1,OfenBaalutMigrash1,SetachBayitpratY1,SetachDira1,Sfarim1,ShanaBniya1,ShanaRechishaB1,SinuyimPnimiimBDira1,SugDira1,k_baalut1,k_MispMeconiyot1,k_mizug1,k_ShaotOzeret1,Meconit1,Ozeret1,ShuviDiraYoter1,SinuyDira21,SinuyDiraP21,TahasokaAcheretOzeret1,TahasokaOzeretMesh1,TahasokaOzeretSiu1,TahasokaOzeretYeLed1,sumHMosdotShnatitnew,SacShnatikolel_Lembnew
,2,1824,3,2015,184.3672237,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,1,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,,,1,3,4,3,,4,1,2,1,0,2,2,3,3,,,3,1,2,1,3,,1,2,1,2,2,2,1,2,2,3,,,146,5,6,,2,4,1,2,3,,1,2,,,,,,,,10091.66667,151691.6667
,1,1829,3,2015,598.2143235,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,2500000,2006,6,,,,,,,,,,,,,,,,,,,2,2,2,5,2,1,100,,3,4,4,1,,,2,,0,2,2,3,3,,99999998,4,2,2,1,2,1,1,,,,,,,,,1,,,80,4,2,,,2,1,1,2,99999998,1,1,,2,2,2,2,2,1,26921,294621
,1,1832,3,2015,674.0486135,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,1,,99999998,2014,3,,,1,,,2,,2,2,1,2,2,2,2,2,2,1,2,1,2,4,4,2,,,2,3,5,5,,3,,2,5,0,2,1,3,3,,900000,3,2,1,1,2,1,2,2,1,1,1,2,1,1,1,1,,,130,4,7,,2,2,1,1,1,,1,2,,,,,,,,6720,270720
,2,1833,3,2015,421.0655518,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,400,2700000,,,99999999,,,1,1,2,2100000,1,2,1,2,2,1,2,2,2,2,99999998,1,1,3,3,2,,,2,3,5,5,,3,1,4,1,0,1,1,4,4,170000,,4,1,1,,,,,2,1,2,1,2,1,1,2,2,1,,200,4,9,2015,2,8,1,2,1,1,1,1,,,,2,1,2,2,44047,403297
,1,1837,3,2015,555.1556189,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,,,,1460,,,,,,,,,,,,,,,,,,2,3,3,2,2,,,3,4,4,,,,2,,0,1,1,3,3,,,3,2,1,2,3,,2,,,,,,,,,,,,95,4,,,,4,2,2,2,,1,2,,,,,,,,29615.16667,335658.4394
,1,1838,3,2015,817.5336626,0,0,0,0,0,0,0,0,0,42000,0,5,0,4,1,3,,,2006,99999998,,,1,,,2,,,,,,,,,,,,,1,1,3,3,2,1,30,,3,5,5,1,,2,4,,2,2,2,4,4,,1700000,2,1,1,,,2,,,,,,,,,,1,,,200,2,9,,,5,1,2,1,,1,2,3,2,2,,,,,0,278274
,1,1839,3,2015,968.579111,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,,,2,4,2,,,,2,,1,2,1,2,2,,,4,,1,4,8,,2,,,,,,,,,,,,80,3,,,,4,3,2,1,,1,2,,,,,,,,1680,329680
,1,1841,3,2015,613.7869952,0,0,0,0,0,0,0,0,0,0,0,10,8,2,1,1,375,,,,99999998,,,1,,,99999998,,,,,,,,,,,,2,2,2,2,2,,,,3,5,5,,,2,4,,0,1,1,3,4,400000,,1,1,1,,,,,,,,,,,,,2,1,,180,5,9,2012,,7,1,1,1,,1,2,,2,2,,,,,10507.33333,617825.3333
,1,1842,3,2015,577.602707,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,,99999998,2010,6,,,1,,,,,,,,,,,,,,,,1,1,3,3,2,1,99999998,,3,5,5,1,,,3,,0,2,2,2,3,,2000000,1,2,2,,,1,,,,,,,,,,1,,,300,2,7,,,5,1,1,2,,1,2,,2,2,,,,,17403,312381
,1,1843,3,2015,1138.500606,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,,,,,4000,,,,,,,,,,,,,,,,,,2,3,3,2,2,,,3,3,3,,,1,2,,2,2,2,3,3,,,,1,1,4,9,,4,,,,,,,,,,,,99999998,3,,,,4,2,1,2,,1,2,,,,,,,,0,120000
,2,1844,3,2015,686.1478778,0,0,0,0,0,0,0,0,0,22800,0,4,2,2,1,1,500,1100000,2011,8,,,1,,,,,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,,,2,1,5,5,,4,,2,6,0,2,1,4,4,,1000050,4,,2,,,1,,2,1,2,1,2,1,1,2,1,,,190,4,7,,2,8,1,2,1,,1,2,,,,,,,,3360,230160
,2,1846,3,2015,538.7482479,0,0,0,0,0,0,0,0,0,0,0,10,8,2,1,1,,1200000,2000,99999998,,,,,,,,2,2,2,2,1,1,2,2,2,2,1,2,2,3,5,2,,,2,3,4,4,,2,,2,4,1,2,2,2,2,,99999998,4,2,1,3,5,1,4,1,1,1,1,2,2,2,2,1,,,100,5,6,,2,4,1,1,2,,1,2,,,,,,,,20338.58333,35271.58333
,1,1847,3,2015,775.1442531,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,2008,4,,,1,,,,,,,,,,,,,,,,2,2,4,5,2,1,80,,3,4,4,1,,,2,,0,2,2,3,3,,798000,3,2,2,1,2,1,2,,,,,,,,,1,,,97,3,2,,,2,1,1,2,,1,2,,2,2,,,,,6148.666667,222148.6667
,1,1848,3,2015,609.8352614,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,99999998,1976,99999998,,,,,,2,,2,2,1,2,2,2,2,2,2,2,99999998,1,2,2,2,2,,,2,3,4,4,,3,,2,4,1,2,2,3,3,,99999998,4,2,2,4,7,2,4,2,1,2,1,2,2,1,2,1,,,110,3,5,,1,4,1,1,2,,1,2,,,,,,,,0,374161.4097
,1,1851,3,2015,382.130283,0,0,0,0,0,0,0,0,0,0,0,6,1,5,3,2,,3000000,,,5,,,7,,,99999998,,,,,,,,,,,,2,2,4,3,2,2,,,1,3,3,,,1,1,,0,2,2,3,4,96665,,4,1,2,1,2,,1,,,,,,,,,2,1,,100,3,5,1980,,4,1,1,2,,1,2,,2,2,,,,,27003.66667,213653.6667
,1,1852,3,2015,527.4994706,0,0,0,0,0,0,0,0,0,24000,0,4,2,2,1,1,,500000,2011,7,,,1,,,,,,,,,,,,,,,,2,2,3,2,2,2,,,3,3,3,,,1,1,,0,2,2,4,3,,420000,1,1,2,2,4,1,2,,,,,,,,,1,,,70,3,2,,,4,1,1,2,,1,2,,2,2,,,,,3544.333333,458750.3333
,1,1853,3,2015,978.523173,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,99999998,1970,5,,,,,,1,,,,,,,,,,,,,1,2,4,3,2,1,250,,3,3,3,1,,,2,,0,2,1,99999998,3,,99999998,3,2,1,,,1,,,,,,,,,,1,,,120,3,99999998,,,5,1,,2,,2,2,,2,2,,,,,31600,67600
,2,1854,3,2015,354.927655,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,,,,,,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,4,3,2,,,2,3,2,2,,1,,1,1,0,1,2,2,4,,,3,2,2,1,3,,1,2,2,2,2,2,2,2,2,3,,,70,1,2,,2,4,1,,2,,2,2,,,,,,,,12978.33333,40978.33333
,2,1857,3,2015,619.3033859,68400,0,0,0,0,0,0,0,0,0,0,3,0,3,2,1,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,,,1,3,4,4,,4,,2,5,0,2,2,3,3,,,3,2,2,1,2,,2,2,2,2,2,2,2,2,2,3,,,96,3,2,,1,4,1,1,1,,1,2,,,,,,,,41109,197553
,2,1858,3,2015,407.6859214,0,0,0,0,0,0,0,0,0,0,0,6,2,4,2,2,,1800000,1993,8,,,1,,,1,,2,2,1,1,1,2,2,1,1,1,1,1,2,4,3,2,,,2,2,3,3,,4,1,2,5,1,2,2,99999998,3,,700000,1,1,1,3,7,2,2,1,1,1,1,1,2,1,2,1,,,80,3,6,,2,4,1,1,3,,1,2,,,,,,,,21821.5,49421.5
,2,1862,3,2015,278.2296479,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,,,2,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,,,1,3,4,4,,4,1,2,4,0,2,1,99999998,3,,,4,1,2,1,2,,1,2,1,2,1,2,2,2,2,2,3,,120,2,8,2002,1,4,1,1,2,,1,2,,,,,,,,4078.333333,34078.33333
,1,1863,3,2015,572.5380605,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,1600000,2008,6,,,1,,,1,,,,,,,,,,,,,1,1,3,3,2,2,,,3,5,4,,,,2,,1,2,2,3,2,,980000,3,2,2,3,4,1,4,,,,,,,,,1,,,135,2,6,,,4,1,2,2,,1,2,,2,2,,,,,11278.75,161092.75
,1,1864,3,2015,647.5610133,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,1,,,,,,3500,,,,1,,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,,,,3,4,3,,2,1,2,4,1,2,2,2,3,,,3,1,1,3,4,,4,99999998,1,2,1,1,1,2,2,,,,80,4,8,,,4,2,2,2,,1,2,,,,,,,,6465.666667,150665.6667
,1,1865,3,2015,847.6278148,0,0,0,300,0,0,0,0,0,0,0,9,7,2,1,1,,,1997,1,,,1,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,1,5,4,,,1,3,,0,1,1,99999998,3,,500000,3,1,2,2,4,1,2,,,,,,,,,1,,,95,5,6,,,1,1,,2,,2,2,3,2,2,,,,,13909.33333,18209.33333
,1,1866,3,2015,697.0613811,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,570,,,,8,,,,1,1,1500000,,,,,,,,,,,,1,1,3,4,1,,,,3,5,4,,,,3,,0,2,1,2,3,99999998,,4,,2,,,,,,,,,,,,,2,1,,230,4,9,2012,,8,1,2,1,1,1,1,,2,2,2,1,2,2,4847.666667,412559.6667
,1,1867,3,2015,601.0477237,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,99999998,2500000,99999998,99999998,,,,,,2,,,,,,,,,,,,,1,1,1,2,2,,,,3,5,5,,,2,3,,0,2,1,3,3,,99999999,3,1,2,,,1,,,,,,,,,,1,,2,160,4,8,,,8,1,2,1,1,1,1,,2,2,2,1,2,2,10262.5,474032.6389
,1,1868,3,2015,433.6810521,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,100,,3,3,3,1,,,1,,0,1,2,3,3,,,4,2,2,,,,,,,,,,,,,,,,60,3,,,,6,3,1,2,,1,2,,,,,,,,0,276000
,2,1871,3,2015,242.1576932,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,2,99999998,4,5,99999998,,,,99999999,99999998,99999998,,99999999,,99999998,99999999,99999998,99999998,99999998,99999998,5,,,,2,99999998,,,,,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,,,,99999998,6,99999999,,,99999998,7,,,,2,2,,,,,,,,13540.66667,13540.66667
,1,1872,3,2015,591.1356593,0,0,0,0,0,0,0,0,0,0,0,7,4,3,2,1,,99999998,,,99999998,,,,,2,99999998,,,,,,,,,,,,1,2,3,3,2,2,,,1,3,2,,,,2,,0,2,2,4,4,99999998,,3,2,2,1,3,,1,,,,,,,,,2,1,,108,2,5,99999998,,4,1,1,3,,1,2,,2,2,,,,,7345.333333,145345.3333
,2,1873,3,2015,532.6188081,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,1,,,,,99999998,,,,,,,2,2,2,2,1,2,2,2,1,1,1,2,2,3,2,2,,,2,3,3,3,,1,,2,4,0,2,2,2,2,,,4,2,2,1,2,,1,2,1,2,2,2,2,2,2,2,3,,120,4,7,99999998,2,1,1,1,2,,1,2,,,,,,,,0,0
,1,1874,3,2015,563.7249762,0,0,0,0,0,24000,0,0,0,0,0,5,3,2,1,1,,,2001,99999998,,,1,,,,,,,,,,,,,,,,2,2,3,2,2,2,,,3,3,3,,,,1,,0,2,2,3,4,,245000,1,2,1,3,2,1,2,,,,,,,,,1,,,87,3,99999998,,,4,1,,2,,2,2,3,2,2,,,,,50211.83333,194211.8333
,1,1875,3,2015,666.4855636,0,0,0,0,0,0,0,0,0,36000,0,5,3,2,1,1,,99999998,,,,,,,,,,,,,,,,,,,,,2,2,3,2,2,1,99999998,,3,5,5,1,,2,4,,0,2,1,3,4,,,4,1,1,,,,,,,,,,,,,,,,150,4,,,,5,4,1,2,,1,2,,,,,,,,60251.83333,203662.5606
,1,1876,3,2015,787.6074791,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,,,,3000,,,,,,,,,,,,,,,,,,2,2,2,2,1,20,,3,3,3,1,,1,1,,0,2,2,3,4,,,3,1,2,,,,,,,,,,,,,,,,65,3,,,,5,2,3,2,1,1,1,,,,2,1,2,1,32303.58333,201943.5833
,1,1877,3,2015,441.2151794,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,,2700000,2014,10,,,1,,,1,,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,1,1,200,2,3,5,5,1,3,,2,4,1,2,1,2,3,,1998000,1,,1,3,7,2,2,2,2,2,2,2,2,2,2,1,,,130,5,9,,1,2,1,2,1,1,1,1,,,,2,1,2,2,3360,471360
,1,1878,3,2015,632.7336666,0,0,0,0,0,0,0,0,0,48000,0,6,4,2,1,1,,,2008,5,,,1,,,1,,,,,,,,,,,,,1,2,4,3,2,2,,,1,4,4,,,1,1,,1,2,1,3,3,,780000,3,1,1,3,7,2,2,,,,,,,,,1,,,80,3,9,,,4,1,1,2,,1,2,,2,2,,,,,5957,311957
,2,1879,3,2015,527.4994706,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,,,,,,99999998,,,,2,,2,2,1,2,2,2,2,2,2,2,1,1,2,4,99999998,2,,,,3,3,3,,3,,1,4,0,2,1,3,4,,,4,2,2,2,3,,1,99999998,2,2,2,2,2,2,2,,,,55,4,99999998,,,4,2,,2,,2,2,,,,,,,,11741.75,13016.75
,2,1880,3,2015,524.4519749,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,,,99999998,,,,,,,2,2,1,2,2,2,2,2,1,1,1,2,2,4,3,2,,,2,3,4,4,,4,,2,8,0,2,2,99999998,3,,,3,2,2,1,2,,1,2,1,2,1,2,2,2,2,2,3,,150,2,8,2002,2,4,1,1,1,,1,2,,,,,,,,35678.08333,258830.0833
,1,1881,3,2015,525.1252718,0,0,0,0,0,5000,0,0,0,38400,0,5,3,2,1,1,,,,,,2500,,,,,,,,,,,,,,,,,,1,3,3,2,2,,,3,4,3,,,1,3,,1,2,1,3,3,,,4,1,1,4,6,,4,,,,,,,,,,,,102,5,,,,4,2,2,1,,1,2,,,,,,,,8900.833333,303300.8333
,2,1883,3,2015,634.6282446,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,99999998,99999998,99999998,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,,,2,3,4,4,,2,1,2,99999998,2,2,1,3,3,,99999999,4,1,1,5,24,2,4,2,2,2,2,2,2,2,2,1,,,100,3,9,,2,4,1,,1,,2,2,,,,,,,,22063.16667,22063.16667
,2,1884,3,2015,283.9690441,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,,99999999,,,99999998,,,,,,99999999,2,2,2,2,1,2,2,2,2,2,2,2,2,3,5,2,,,2,3,3,3,,1,1,2,6,0,2,2,3,3,99999999,,3,1,2,1,3,,1,2,1,1,2,2,2,2,2,2,2,,120,3,7,1999,2,1,1,1,2,,1,2,,,,,,,,2969,98969
,1,1885,3,2015,586.6910097,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,1,550,99999998,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,,,,3,5,5,,,1,2,,0,2,2,3,3,,,4,1,1,,,,,,,,,,,,,,,,240,5,,,,8,1,2,2,,1,2,,,,,,,,0,0
,1,1886,3,2015,649.9648099,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,99999998,2008,4,,,,,,1,,,,,,,,,,,,,1,2,99999998,2,2,2,,,3,3,3,,,1,2,,2,2,1,99999998,3,,99999999,3,1,1,2,5,2,2,,,,,,,,,1,,,100,3,9,,,4,1,2,1,,1,2,,2,2,,,,,0,392220
,2,1887,3,2015,766.1317024,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,1,,,,,1,,,,,,,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,2,,,2,3,4,2,,4,1,1,4,0,2,2,2,3,,,3,1,1,1,2,,2,2,1,2,1,2,2,2,2,2,3,,96,3,5,1984,2,1,1,1,2,,1,2,,,,,,,,7427,91427
,1,1891,3,2015,599.5854085,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,,,,,,4000,,,,,,,,,,,,,,,,,,1,2,2,2,2,,,3,4,4,,,1,3,,2,2,2,3,2,,,3,1,1,4,6,,4,,,,,,,,,,,,110,5,,,,4,2,,1,1,2,1,,,,2,1,2,2,0,346400
,1,1892,3,2015,459.8043078,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,,,2008,8,,,1,,,2,,,,,,,,,,,,,1,2,1,2,1,1,25,,3,3,2,1,,,2,,0,2,2,99999998,2,,624000,3,,2,2,3,1,2,,,,,,,,,1,,,101,5,8,,,2,1,2,1,,1,2,,2,2,,,,,3544.333333,373552.3333
,1,1893,3,2015,818.3278933,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,2007,99999998,,,1,,,1,,,,,,,,,,,,,1,2,1,2,2,2,,,3,4,4,,,1,3,,2,2,2,2,3,,525000,4,1,1,5,14,2,6,,,,,,,,,1,,,110,3,9,,,4,1,1,1,,1,2,3,2,2,,,,,0,52740
,2,1894,3,2015,479.0044198,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,,,,,,,,,,,,2,2,2,2,1,2,2,2,1,1,1,2,2,4,3,2,,,2,3,3,3,,2,1,1,4,0,2,2,3,4,,,3,1,2,1,4,,1,99999998,1,1,1,2,2,2,2,3,,,120,2,6,,2,4,1,2,1,,1,2,,,,,,,,3229.666667,172387.8056
,2,1895,3,2015,265.683566,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,,,,,99999998,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,,,1,3,3,3,,4,1,1,1,0,2,2,3,3,,,3,1,1,1,2,,1,2,2,2,2,2,2,2,2,2,3,,140,1,8,99999998,1,4,1,1,3,,1,2,,,,,,,,41138.66667,130574.6667
,1,1896,3,2015,613.4834347,0,0,0,0,0,100000,0,0,0,0,0,4,2,2,1,1,,,,,,4300,,,,,,,,,,,,,,,,,,2,99999998,2,2,2,,,3,4,4,,,,2,,1,2,2,3,3,,,3,2,2,3,4,,2,,,,,,,,,,,,94,4,,,,4,2,2,2,,1,2,,,,,,,,20626,568582
,2,1897,3,2015,1034.840081,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,1,670,3500000,1988,12,,,2,,,,,1,2,1,2,2,2,1,2,2,2,2,2,2,4,3,2,,,1,1,5,5,,4,1,2,5,0,2,1,3,4,,130000,1,1,1,,,2,,1,2,2,2,2,2,2,2,1,,,178,4,6,,2,7,1,2,1,1,1,1,,,,2,1,2,2,16166.33333,272366.3333
,1,1898,3,2015,568.9473928,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,,,1,1,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,,,2,2,,,,,,,,4655.333333,100655.3333
,2,1899,3,2015,633.2568578,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,1,230,,,,99999998,,,,,2,,2,2,2,1,1,1,1,2,2,2,2,1,2,4,3,1,,,1,1,3,3,,4,,2,5,0,2,2,99999998,2,,,3,,1,,,,,2,1,2,1,2,1,2,2,2,3,,160,3,7,99999998,1,7,1,1,2,,1,2,,,,,,,,7427,79427
,1,1901,3,2015,546.0038559,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,2000,99999998,,,1,,,2,,,,,,,,,,,,,1,2,2,3,2,1,90,,3,4,3,1,,1,2,,0,2,1,2,3,,700000,1,1,2,3,3,2,4,,,,,,,,,1,,,128,2,8,,,4,1,,3,,2,2,,2,2,,,,,5367.833333,119367.8333
,1,1902,3,2015,679.4755152,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,1,,,2008,7,,,1,,,2,,,,,,,,,,,,,1,2,4,4,2,1,70,,3,5,5,1,,1,3,,0,2,2,3,3,,1650000,3,1,1,,,1,,,,,,,,,,1,,,158,3,7,,,5,1,1,2,,1,2,,2,2,,,,,0,0
,1,1904,3,2015,599.9028427,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,2012,12,,,,,,2,,,,,,,,,,,,,1,1,4,5,2,2,,,2,5,5,,,1,2,,2,2,2,99999998,3,,99999999,3,1,2,4,9,1,4,,,,,,,,,1,,,130,4,6,,,4,1,,2,,2,2,4,2,2,,,,,5203.916667,60990
,1,1905,3,2015,324.9811132,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,500,,,,99999998,,,,1,,500000,,,,,,,,,,,,2,2,3,3,2,,,,3,4,3,,,3,2,,0,2,1,3,4,99999998,,3,1,1,,,,,,,,,,,,,2,2,,120,4,8,2003,,7,1,1,2,,1,2,,2,2,,,,,3544.333333,137224.3333
,1,1906,3,2015,670.3338615,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,2005,8,,,2,,,,,,,,,,,,,,,,2,2,2,3,2,2,,,2,3,2,,,,1,,0,2,2,2,3,,95000,4,2,2,3,3,1,6,,,,,,,,,1,,,77,4,6,,,4,1,,1,,2,2,,2,2,,,,,5203.916667,113203.9167
,1,1908,3,2015,514.6839179,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,,,,3000,,,,,,,,,,,,,,,,,,2,3,2,2,2,,,3,2,2,,,1,2,,1,2,2,4,4,,,2,1,2,2,3,,4,,,,,,,,,,,,60,2,,,,4,2,1,2,1,1,1,,,,2,1,2,2,0,184754
,1,1909,3,2015,561.5929406,0,0,0,0,0,0,0,0,0,0,0,9,3,6,4,2,,600000,2005,99999998,,,2,,,,,,,,,,,,,,,,2,2,4,5,2,2,,,3,4,4,,,,2,,0,2,1,3,4,,12000,3,2,2,3,2,3,1,,,,,,,,,1,,,90,2,2,,,4,1,1,2,,1,2,,2,2,,,,,0,84000
,1,1912,3,2015,703.3389106,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,,,,,,3800,,,,,,,,,,,,,,,,,,2,2,2,2,2,,,3,3,3,,,,1,,1,1,2,3,3,,,3,2,2,2,4,,2,,,,,,,,,,,,70,3,,,,4,2,1,2,,1,2,,,,,,,,1611.666667,121611.6667
,1,1913,3,2015,196.6705788,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,99999998,99999998,,,,,,,,2,,,,,,,,,,,,,1,2,1,2,2,,,,3,5,4,,,1,1,,0,2,1,3,3,,,4,1,2,,,,,,,,,,,,,,,2,175,3,,,,7,1,2,2,,1,2,,,,,,,,1338.333333,229338.3333
,1,1914,3,2015,714.6383493,160404,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,,1990,99999998,,,2,,,,,,,,,,,,,,,,,,1,2,2,,,,,1,1,,,,,,,,,3,3,,155000,,,,3,7,2,3,,,,,,,,,1,,,,4,6,,,4,1,2,,,1,2,1,1,1,,,,,0,591216
,2,1916,3,2015,798.1072583,108000,0,0,0,0,0,0,0,0,0,0,5,0,5,3,2,,2100000,2007,6,,,1,,,2,,2,2,2,2,1,1,2,2,2,2,2,1,2,4,4,2,,,2,3,4,3,,2,1,2,1,2,2,1,4,3,,1100000,1,1,1,4,6,2,4,2,1,1,2,2,2,1,2,1,,,120,3,9,,2,4,1,1,1,,1,2,,,,,,,,0,232500
,1,1917,3,2015,177.4469356,30600,0,0,0,0,0,0,0,0,0,0,3,0,3,1,2,570,,,,3,,,,,1,99999998,,,,,,,,,,,,1,1,3,3,1,,,,3,5,2,,,,3,,0,1,2,4,4,99999998,,3,,1,,,,,,,,,,,,,2,1,,200,4,6,1991,,8,1,1,2,,1,2,,2,2,,,,,29049,366488
,2,1919,3,2015,400.3020945,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,1,,,,,99999998,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,2,,,2,3,4,4,,3,,2,1,0,2,1,2,3,,,3,2,1,1,3,,1,1,1,2,1,2,2,2,2,2,3,,122,3,6,2001,2,4,1,1,2,,1,2,,,,,,,,72055.9375,86455.9375
,2,1921,3,2015,532.6188081,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,1,,,,,99999998,,,,,,,2,2,1,1,1,2,2,2,1,1,1,2,2,2,5,2,,,2,3,3,3,,2,,1,6,0,2,2,2,4,,,3,2,2,2,5,,1,2,1,1,1,2,2,2,2,2,3,,100,2,7,2007,2,4,1,1,2,,1,2,,,,,,,,0,0
,1,1923,3,2015,555.1556189,0,0,0,0,0,30000,0,0,0,0,0,5,3,2,1,1,,,2009,8,,,1,,,2,,,,,,,,,,,,,1,1,4,3,2,1,45,,3,5,5,1,,1,4,,0,2,1,3,4,,1200000,1,1,2,,,2,,,,,,,,,,1,,,160,5,9,,,5,1,2,2,1,1,1,,2,2,2,1,2,2,5040,348240
,1,1928,3,2015,1002.262645,0,0,90000,0,0,0,0,0,0,0,0,5,0,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,2,,,,3,5,5,,,1,2,,0,2,1,3,3,,,2,1,2,,,,,,,,,,,,,,,,90,5,,,,8,7,2,1,,1,2,,,,,,,,7786.333333,446420.3333
